phone_e164,phone_pretty,scam_category,total_hits,pdf_count,transcript_count,likely_admin,first_source,first_context
+13149694319,+1 (314) 969-4319,Administration Imposter,2,2,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Jun 15, 2021 Jun 14, 2021 3149694319 Administration Imposter attachments/211241 § 310.4(b)(1)(v) Internal Revenue Se"
+19194807625,+1 (919) 480-7625,Administration Imposter,2,2,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. May 14, 2021 May 13, 2021 9194807625 Administration Imposter attachments/130693 § 310.4(b)(1)(v) https://portal.trac"
+14234901497,+1 (423) 490-1497,Stay Safe Stay Home,2,2,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Jan 20, 2021 Jan 19, 2021 4234901497 Stay Safe Stay Home attachments/28431 § 310.4(b)(1)(v) https://portal.traceback"
+18777981566,+1 (877) 798-1566,AT&T/DicrecTV Imposter,2,1,0,no,pdf:pointofnoentry-rscomwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Jan 19, 2021 Jan 15, 2021 8777981566 AT&T/DicrecTV Imposter attachments/28342 § 310.4(b)(1)(v) https://portal.traceb"
+18668994872,+1 (866) 899-4872,,2,1,0,no,pdf:pointofnoentry-tata-cease-desist-letter.pdf,2023 8698994872 Verizon-Phishing § 310.4(b)(1)(v) 16 C.F.R. 3/24/2023 3/24/2023 8668994872 Verizon-Phishing § 310.4(b)(1)(v) 16 C.F.R. 3/21/2023 3/20/2023 8668994872 Veri
+12602504722,+1 (260) 250-4722,Administration Imposter,2,1,0,no,pdf:pointofnoentry-whisltelecomwarningletter_1.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Jan 11, 2022 Jan 10, 2022 2602504722 Administration Imposter attachments/630211 § 310.4(b)(1)(v) Social Security htt"
+19047853917,+1 (904) 785-3917,Administration Imposter,2,1,0,no,pdf:pointofnoentry-whisltelecomwarningletter_1.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Oct 19, 2021 Oct 18, 2021 9047853917 Administration Imposter attachments/525133 § 310.4(b)(1)(v) Social Security htt"
+14156886201,+1 (415) 688-6201,,2,0,2,no,transcript:audio-wav-16khz/767266_normalized.wav,er to speak with in Cash App representative right now press 1 or please call on 415-688-6201.
+18336317908,+1 (833) 631-7908,,2,0,2,no,transcript:audio-wav-16khz/660767_normalized.wav,"s about to come to an end. You can reach us directly to discuss your options at 833-631-7908. Again, that's 833-631-7908. Thank you."
+18337691634,+1 (833) 769-1634,,2,0,2,no,transcript:audio-wav-16khz/872746_normalized.wav,"s qualified for 50% off. In order to avail the discount, kindly call us back at 833-769-1634 from 8 a.m. to 5 p.m. Pacific Standard Time. Thank you and have a great day."
+18883994574,+1 (888) 399-4574,,2,0,2,no,transcript:audio-wav-16khz/872726_normalized.wav,"s qualified for 50% off. In order to avail the discount, kindly call us back at 888-399-4574 from 8am to 5pm Pacific Standard Time. Thank you and have a great day!"
+15302901697,+1 (530) 290-1697,,2,0,2,no,transcript:audio-wav-16khz/29350_normalized.wav,"g to call back. That was the only possible number for legal proceedings that is 5302901697, IEP 5302901397. Thank you."
+18442402044,+1 (844) 240-2044,,2,0,2,no,transcript:audio-wav-16khz/872751_normalized.wav,"s qualified for 50% off. In order to avail the discount, kindly call us back at 844-240-2044 from 8am to 5pm Pacific Standard Time. Thank you and have a great day!"
+14696782463,+1 (469) 678-2463,,2,0,2,no,transcript:audio-wav-16khz/66154_normalized.wav,"s call is from Social Security Administration. Number to reach our apartment is 469-678-2463. I repeat, it's 469-678-2463. Thank you."
+19494475846,+1 (949) 447-5846,,2,0,2,no,transcript:audio-wav-16khz/94040_normalized.wav,"back as soon as possible today, that would be great. My direct phone number is 949-447-5846. Again, that is 949-447-5846. Also, if you could have your reference number rea"
+14353553822,+1 (435) 355-3822,,2,0,2,no,transcript:audio-wav-16khz/640779_normalized.wav,"s about to come to an end. You can reach us directly to discuss your options at 435-355-3822. Again, that is 435-355-3822. Thank you."
+18559151076,+1 (855) 915-1076,,2,0,2,no,transcript:audio-wav-16khz/1025739_normalized.wav,"s qualified for 50% off. In order to avail the discount, kindly call us back at 855-915-1076. It's 855-915-1076 from 8 a.m. till 9 p.m. Pacific Standard Time. Thank you and"
+18004770882,+1 (800) 477-0882,,2,0,2,no,transcript:audio-wav-16khz/27595_normalized.wav,"ing balance on the account. Please call the direct billing department number at 800-477-0882 to avoid power disconnection. Again, the number is 800-477-0882. If you want to"
+18009883257,+1 (800) 988-3257,,2,0,2,no,transcript:audio-wav-16khz/28866_normalized.wav,"ing balance on the account. Please call the direct billing department number at 800-988-3257 to avoid power disconnection. Again, the number is 800-988-3257 if you want to"
+12014688579,+1 (201) 468-8579,,2,0,2,no,transcript:audio-wav-16khz/90417.wav,"e me a call back when you get a chance. We want to be your expert. My number is 201-468-8579. Once again, that is 201-468-8579. Looking forward to hearing from you."
+18337024650,+1 (833) 702-4650,Chinese-Consulate-P2,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,ion https://portal.tracebacks.org/api/public/atta 16 C.F.R. 9/12/2023 9/11/2023 18337024650 Chinese-Consulate-P2 chments/1367103 § 310.4(b)(1)(v) https://portal.tracebacks
+18814906179,+1 (881) 490-6179,Chinese-ISP/Cable/Wireless-Impers,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 9/11/2023 9/10/2023 18814906179 Chinese-ISP/Cable/Wireless-Impers chments/1366713 § 310.4(b)(1)(v) https://port
+12109017157,+1 (210) 901-7157,,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,/Wireless-Impers chments/1366439 § 310.4(b)(1)(v) 16 C.F.R. 8/29/2023 8/24/2023 12109017157 Amazon-AuthorizeOrder-P2 § 310.4(b)(1)(v) https://portal.tracebacks.org/api/pub
+13616304948,+1 (361) 630-4948,Chinese-Consulate-P2,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,)(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 8/11/2023 8/9/2023 13616304948 Chinese-Consulate-P2 chments/1359533 § 310.4(b)(1)(v) https://portal.tracebacks
+18335881058,+1 (833) 588-1058,Amazon-AuthorizeOrder-P3,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 7/25/2023 7/24/2023 18335881058 Amazon-AuthorizeOrder-P3 chments/1353154 § 310.4(b)(1)(v) https://portal.traceb
+18335290394,+1 (833) 529-0394,,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,ese-Consulate-P1 chments/1339640 § 310.4(b)(1)(v) 16 C.F.R. 6/20/2023 6/12/2023 18335290394 Impersonation-Fraud-P1 § 310.4(b)(1)(v) https://portal.tracebacks.org/api/publi
+18334726304,+1 (833) 472-6304,Amazon-AuthorizeOrder-P3,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,)(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 5/11/2023 5/9/2023 18334726304 Amazon-AuthorizeOrder-P3 chments/1310846 § 310.4(b)(1)(v) https://portal.traceb
+12504304812,+1 (250) 430-4812,Financial-Impers-4,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,1)(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 4/5/2023 4/4/2023 2504304812 Financial-Impers-4 chments/1268949 § 310.4(b)(1)(v) https://portal.tracebacks.o
+14163023733,+1 (416) 302-3733,Recent-Purchase,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,)(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 3/2/2023 2/27/2023 4163023733 Recent-Purchase chments/1246668 § 310.4(b)(1)(v) https://portal.tracebacks.org/
+12096298448,+1 (209) 629-8448,Recent-Purchase,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 2/17/2023 2/15/2023 2096298448 Recent-Purchase chments/1239951 § 310.4(b)(1)(v) https://portal.tracebacks.org/
+12407164850,+1 (240) 716-4850,Recent-Purchase,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 2/16/2023 2/15/2023 2407164850 Recent-Purchase chments/1239948 § 310.4(b)(1)(v) https://portal.tracebacks.org/
+12145002223,+1 (214) 500-2223,Recent-Purchase,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 2/16/2023 2/15/2023 2145002223 Recent-Purchase chments/1239946 § 310.4(b)(1)(v) https://portal.tracebacks.org/
+12252476019,+1 (225) 247-6019,Recent-Purchase,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 2/16/2023 2/15/2023 2252476019 Recent-Purchase chments/1239940 § 310.4(b)(1)(v) https://portal.tracebacks.org/
+12405958118,+1 (240) 595-8118,Recent-Purchase,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 2/16/2023 2/15/2023 2405958118 Recent-Purchase chments/1239938 § 310.4(b)(1)(v) https://portal.tracebacks.org/
+18724510060,+1 (872) 451-0060,Financial-Impers-4,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 1/31/2023 1/30/2023 8724510060 Financial-Impers-4 chments/1222028 § 310.4(b)(1)(v) https://portal.tracebacks.o
+18957467059,+1 (895) 746-7059,Financial-Impers-4,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 1/31/2023 1/30/2023 8957467059 Financial-Impers-4 chments/1222026 § 310.4(b)(1)(v) https://portal.tracebacks.o
+15888897638,+1 (588) 889-7638,Amazon-SuspiciousCharge-P1,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,1)(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 5/9/2022 5/7/2022 5888897638 Amazon-SuspiciousCharge-P1 chments/838939 § 310.4(b)(1)(v) https://portal.trace
+15888833388,+1 (588) 883-3388,Amazon-SuspiciousCharge-P1,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,1)(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 5/9/2022 5/6/2022 5888833388 Amazon-SuspiciousCharge-P1 chments/838937 § 310.4(b)(1)(v) https://portal.trace
+12703124468,+1 (270) 312-4468,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 2/28/2022 2/20/2022 2703124468 Amazon-AuthorizeOrder chments/707400 § 310.4(b)(1)(v) https://portal.tracebacks
+16068838284,+1 (606) 883-8284,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 2/22/2022 2/19/2022 6068838284 Amazon-AuthorizeOrder chments/707398 § 310.4(b)(1)(v) https://portal.tracebacks
+19373670860,+1 (937) 367-0860,SSA-KindlyPressOne,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 2/15/2022 2/11/2022 9373670860 SSA-KindlyPressOne chments/694447 § 310.4(b)(1)(v) https://portal.tracebacks.or
+18974201924,+1 (897) 420-1924,Amazon-SuspiciousCharge,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,)(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 2/10/2022 2/8/2022 8974201924 Amazon-SuspiciousCharge chments/683944 § 310.4(b)(1)(v) https://portal.tracebac
+19498417995,+1 (949) 841-7995,SSA-KindlyPressOne,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 1/21/2022 1/19/2022 9498417995 SSA-KindlyPressOne chments/643799 § 310.4(b)(1)(v) https://portal.tracebacks.or
+15028313839,+1 (502) 831-3839,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 1/21/2022 1/15/2022 5028313839 Amazon-AuthorizeOrder chments/638980 § 310.4(b)(1)(v) https://portal.tracebacks
+17725223189,+1 (772) 522-3189,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,1)(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 1/6/2022 1/5/2022 7725223189 Amazon-AuthorizeOrder chments/624223 § 310.4(b)(1)(v) https://portal.tracebacks
+18883405713,+1 (888) 340-5713,Amazon-SuspiciousCharge,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 12/20/2021 12/14/2021 8883405713 Amazon-SuspiciousCharge chments/604159 § 310.4(b)(1)(v) https://portal.tracebac
+12285918691,+1 (228) 591-8691,SSA-CalltheSSA,1,1,0,no,pdf:pointofnoentry-acrobatceasedesistletter.pdf,(v) https://portal.tracebacks.org/api/public/atta 16 C.F.R. 1/25/2021 1/22/2021 2285918691 SSA-CalltheSSA chments/28736 § 310.4(b)(1)(v)
+12813522385,+1 (281) 352-2385,Amazon-SuspiciousCharge-P1,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,Violation https://portal.tracebacks.org/api/public/ 16 C.F.R. 7/7/2022 7/6/2022 2813522385 Amazon-SuspiciousCharge-P1 attachments/948024 § 310.4(b)(1)(v) https://portal.t
+18506373880,+1 (850) 637-3880,Amazon-SuspiciousCharge-P1,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 7/7/2022 7/6/2022 8506373880 Amazon-SuspiciousCharge-P1 attachments/948020 § 310.4(b)(1)(v) https://portal.t
+18083888638,+1 (808) 388-8638,SSA-P1-TexasFraud (GovtImpers),1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/27/2022 6/16/2022 8083888638 SSA-P1-TexasFraud (GovtImpers) attachments/929961 § 310.4(b)(1)(v) https://port
+19549375001,+1 (954) 937-5001,Amazon-SuspiciousCharge-P1,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/21/2022 6/18/2022 9549375001 Amazon-SuspiciousCharge-P1 attachments/924844 § 310.4(b)(1)(v) https://portal.t
+12054547672,+1 (205) 454-7672,Amazon-SuspiciousCharge-P1,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/21/2022 6/18/2022 2054547672 Amazon-SuspiciousCharge-P1 attachments/924838 § 310.4(b)(1)(v) https://portal.t
+12067181883,+1 (206) 718-1883,Amazon-SuspiciousCharge-P1,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/21/2022 6/17/2022 2067181883 Amazon-SuspiciousCharge-P1 attachments/924827 § 310.4(b)(1)(v) https://portal.t
+12083292074,+1 (208) 329-2074,Amazon-SuspiciousCharge-P1,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/21/2022 6/17/2022 2083292074 Amazon-SuspiciousCharge-P1 attachments/924821 § 310.4(b)(1)(v) https://portal.t
+16037851854,+1 (603) 785-1854,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/17/2022 6/14/2022 6037851854 Amazon-AuthorizeOrder attachments/917074 § 310.4(b)(1)(v) https://portal.traceb
+17703208774,+1 (770) 320-8774,Hotel-ComplimentaryStay,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/14/2022 6/9/2022 7703208774 Hotel-ComplimentaryStay attachments/892547 § 310.4(b)(1)(v) https://portal.trac
+18002656558,+1 (800) 265-6558,Discount-DirecTV50,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 5/27/2022 5/23/2022 8002656558 Discount-DirecTV50 attachments/872725 § 310.4(b)(1)(v) https://portal.traceback
+19516805349,+1 (951) 680-5349,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 5/17/2022 5/16/2022 9516805349 Amazon-AuthorizeOrder attachments/857385 § 310.4(b)(1)(v) https://portal.traceb
+12483690599,+1 (248) 369-0599,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 5/17/2022 5/16/2022 2483690599 Amazon-AuthorizeOrder attachments/857375 § 310.4(b)(1)(v) https://portal.traceb
+15154213538,+1 (515) 421-3538,Amazon-SuspiciousCharge-P1,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 5/9/2022 5/6/2022 5154213538 Amazon-SuspiciousCharge-P1 attachments/838928 § 310.4(b)(1)(v) https://portal.t
+17033385636,+1 (703) 338-5636,Amazon-SuspiciousCharge-P1,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 5/9/2022 5/6/2022 7033385636 Amazon-SuspiciousCharge-P1 attachments/838914 § 310.4(b)(1)(v) https://portal.t
+16108048892,+1 (610) 804-8892,Amazon-SuspiciousCharge-P1,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 5/9/2022 5/7/2022 6108048892 Amazon-SuspiciousCharge-P1 attachments/838911 § 310.4(b)(1)(v) Page 1 of 5 http
+14093135174,+1 (409) 313-5174,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,ge 1 of 5 https://portal.tracebacks.org/api/public/ 16 C.F.R. 5/3/2022 5/2/2022 4093135174 LegalDept-Action-P1 attachments/832646 § 310.4(b)(1)(v) https://portal.tracebac
+17023304213,+1 (702) 330-4213,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 5/3/2022 5/2/2022 7023304213 LegalDept-Action-P1 attachments/832641 § 310.4(b)(1)(v) https://portal.tracebac
+18086524232,+1 (808) 652-4232,Amazon-SuspiciousCharge-P1,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 4/20/2022 4/19/2022 8086524232 Amazon-SuspiciousCharge-P1 attachments/817218 § 310.4(b)(1)(v) https://portal.t
+16182444400,+1 (618) 244-4400,Amazon-SuspiciousCharge-P1,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 4/20/2022 4/19/2022 6182444400 Amazon-SuspiciousCharge-P1 attachments/817196 § 310.4(b)(1)(v) https://portal.t
+14074944133,+1 (407) 494-4133,Amazon-SuspiciousCharge-P1,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 4/20/2022 4/19/2022 4074944133 Amazon-SuspiciousCharge-P1 attachments/817195 § 310.4(b)(1)(v) https://portal.t
+15102724382,+1 (510) 272-4382,Amazon-SuspiciousCharge-P1,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 4/20/2022 4/18/2022 5102724382 Amazon-SuspiciousCharge-P1 attachments/817188 § 310.4(b)(1)(v) https://portal.t
+18326834864,+1 (832) 683-4864,Amazon-SuspiciousCharge-P1,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 4/20/2022 4/18/2022 8326834864 Amazon-SuspiciousCharge-P1 attachments/817187 § 310.4(b)(1)(v) https://portal.t
+14163319899,+1 (416) 331-9899,Amazon-SuspiciousCharge,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 4/9/2022 4/7/2022 4163319899 Amazon-SuspiciousCharge attachments/800227 § 310.4(b)(1)(v) https://portal.trac
+14103254936,+1 (410) 325-4936,Amazon-SuspiciousCharge,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 4/9/2022 4/7/2022 4103254936 Amazon-SuspiciousCharge attachments/800223 § 310.4(b)(1)(v) https://portal.trac
+17179583594,+1 (717) 958-3594,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 4/4/2022 4/3/2022 7179583594 Amazon-AuthorizeOrder attachments/795479 § 310.4(b)(1)(v) https://portal.traceb
+19163154536,+1 (916) 315-4536,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 4/4/2022 4/3/2022 9163154536 Amazon-AuthorizeOrder attachments/795477 § 310.4(b)(1)(v) https://portal.traceb
+19733890712,+1 (973) 389-0712,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 4/4/2022 4/3/2022 9733890712 Amazon-AuthorizeOrder attachments/795475 § 310.4(b)(1)(v) https://portal.traceb
+18708644946,+1 (870) 864-4946,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 4/4/2022 4/3/2022 8708644946 Amazon-AuthorizeOrder attachments/795474 § 310.4(b)(1)(v) https://portal.traceb
+13604774043,+1 (360) 477-4043,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 4/4/2022 4/3/2022 3604774043 Amazon-AuthorizeOrder attachments/795473 § 310.4(b)(1)(v) https://portal.traceb
+18166484759,+1 (816) 648-4759,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 4/4/2022 4/3/2022 8166484759 Amazon-AuthorizeOrder attachments/795470 § 310.4(b)(1)(v) https://portal.traceb
+16467130572,+1 (646) 713-0572,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 4/4/2022 4/3/2022 6467130572 Amazon-AuthorizeOrder attachments/795468 § 310.4(b)(1)(v) Page 2 of 5 https://p
+17859440013,+1 (785) 944-0013,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-akamgtcdletter.pdf,ge 2 of 5 https://portal.tracebacks.org/api/public/ 16 C.F.R. 4/4/2022 4/3/2022 7859440013 Amazon-AuthorizeOrder attachments/795467 § 310.4(b)(1)(v) https://portal.traceb
