file_name,language,transcript,case_details,case_pdf
audio-wav-16khz/1226300_normalized.wav,en,"Hi, it's Emma Miller on Friday, February 3rd. I'm calling about the suspension on federal student loan repayment. If you have a debit balance of your loan, you will have to resume paying back. Now is your chance to get into a program so that you can qualify for the $10,000 debt elimination. If you want to be included in the program, call us back at this number before 5 p.m. today. If you'd like to opt out of these reminders, please do let us know so I can remove you from these calls. ",cease-desist-letter-hfa-services-llc-also-dba-call48,pdf_files/pointofnoentry-hfaservsceasedesistletterfinaljms.pdf
audio-wav-16khz/1037793_normalized.wav,en,"Hello. You have been contacted from Amazon. This call is in regard to authorize a payment of $299. We would like you to inform that there has been an order place for an Apple iPhone 11 Pro using your account. If you do not authorize, then press 1 to speak our representative or press 2 to authorize. Thank you. ",cease-desist-letter-business-telecommunications-services-inc,pdf_files/pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf
audio-wav-16khz/1002976_normalized.wav,en,"Hello. You have been contacted from Amazon. This call is in regard to authorize a payment of $299. We would like you to inform that there has been an order place for an Apple iPhone 11 Pro using your account. If you do not authorize, then press 1 to speak our representative or press 2 to authorize. Thank you. ",cease-desist-letter-business-telecommunications-services-inc,pdf_files/pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf
audio-wav-16khz/1636645783.25822_in_Telcast_Robocall__AutoWarrantyExtend_normalized.wav,en,"This is Susie calling with the Vehicle Service Department. We are calling about your vehicle's manufacturer's warranty. We sent you several notices in the mail that you have yet to extend your warranty past the factory cutoff. And this is a courtesy call to renew your warranty before we close the file. If you are interested in renewing your auto warranty now, please press five now or press nine to be removed from our list. Hi, this is Susie calling with the Vehicle Service Department. We are calling about your vehicle's manufacturer's warranty. We sent you several notices in the mail that you have yet to extend your warranty past the factory cutoff. ",cease-desist-letter-telcast-network-llc,pdf_files/pointofnoentry-telcastnetworkceasedesistletterfinaljms.pdf
audio-wav-16khz/s6diZGlyX3NncGRmYTp0b21jYXQxMDc0OjE2Mzg0NzcwOTkzNTdoOzmjvc.gen_Telcentris_Robocall__CCIRR-VisaAlert_normalized.wav,en,"Hi, this is the alert system with Visa MasterCard account services with important changes to your account before the next billing cycle. Congratulations on your excellent payment history. You now qualify for a 0% interest rate on all your credit card accounts. This is a limited time offer and you must respond immediately. Press 1 now to speak to our qualification department and complete the enrollment process. ",cease-desist-letter-telcentris-inc-also-dba-voxox,pdf_files/pointofnoentry-telcentrisceasedesistletterfinaljms.pdf
audio-wav-16khz/28198_normalized.wav,en,"Hi, I'm calling you from your Satellite TV provider to let you know that your account is qualified for 50% off. In order to obtain the discount, kindly call us back on the number you see on your caller ID. Thank you, and have a great day. ",cease-desist-letter-cherry-voice-inc,pdf_files/pointofnoentry-cherryvoiceceasedesistletterfinaljms.pdf
audio-wav-16khz/739591_normalized.wav,en,"A pre-authorized purchase of an Apple MacBook Pro and an Apple AirPods is being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representative, please press 1. ",cease-desist-letter-one-eye-llc,pdf_files/pointofnoentry-oneeyecdletter.pdf
audio-wav-16khz/525153_normalized.wav,en,call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So when you get this message kindly press 1 to connect with the next available officer. Thank you. ,warning-letter-whisl-telecom-llc,pdf_files/pointofnoentry-whisltelecomwarningletter_1.pdf
audio-wav-16khz/509708_normalized.wav,en,"related to your name, we are trying to reach you, but unfortunately we missed your answer. In order to connect our legal department, press 1. So that we can discuss about your case file and take necessary action on this matter. In case we would not hear from you, then you will face some legal consequences. To connect now press 1, and you will be automatically connect to the concerned department. By this call, you have been officially notified. Thank you. ",warning-letter-whisl-telecom-llc,pdf_files/pointofnoentry-whisltelecomwarningletter_1.pdf
audio-wav-16khz/42657_normalized.wav,en,Hello. This is just a test call. Time to stay home. Stay safe and stay home. ,warning-letter-inteliquent-inc,pdf_files/pointofnoentry-inteliquentwarningletter.pdf
audio-wav-16khz/447377_normalized.wav,en,"Hi, my name is Jason, calling you from Energy Advocates. How are you today? What I would like to do is tell you a little about the solar program. The benefits, tax rebates, and grants from the government that typically mean going solar is absolutely free for most people. I understand you are the homeowner of a single family regular house, right? Hello? How are you today? ",cease-desist-letter-telcast-network-llc,pdf_files/pointofnoentry-telcastnetworkceasedesistletterfinaljms.pdf
audio-wav-16khz/525134_normalized.wav,en,Social Security Administration. The reason you receive this phone call from our department is to inform you that there's a legal enforcement action filed on your social security number for fraudulent activities. So when you get this message kindly press 1 to connect with the next available officer. Thank you. ,warning-letter-whisl-telecom-llc,pdf_files/pointofnoentry-whisltelecomwarningletter_1.pdf
audio-wav-16khz/360172_normalized.wav,en,"Hello. I am an artificial intelligent notification bot. The purpose of this call is to make you aware that as a U.S. resident, you are now able to take advantage of alternative federal student loan repayment options and hardship programs. These programs are only for individuals who have less than $160,000 in federal student loan debt. Having debt obligations may cause a hardship when added to your overall monthly bills. Using our automated approval technology, you are now able to obtain enrollment information based on your current situation. ",warning-letter-rscom-ltd-0,pdf_files/pointofnoentry-rscomwarningletter.pdf
audio-wav-16khz/1125248_normalized.wav,en,"Fargo is on hold due to suspicious activities. If you did not apply to open a business account with us, then press 1 and speak with one of our representatives to report identity theft. But if you applied for it, then you are required to visit one of our nearest branches to complete the verification. I repeat, press 1 if you did not apply for it. Thank you. ",cease-desist-letter-business-telecommunications-services-inc,pdf_files/pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf
audio-wav-16khz/463271_normalized.wav,en,"This is an important call regarding a legal enforcement action being executed under your name for suspicious and fraudulent activities carried out using your identity. The court has issued a suspension notice along with a warrant against your name. Ignoring this message will be an intentional second attempt to avoid initial appearance before a magistrate, judge or grand jury for a federal criminal offense. This is the final attempt to reach you. For more information, press 1 and hold for the next available officer. ",warning-letter-whisl-telecom-llc,pdf_files/pointofnoentry-whisltelecomwarningletter_1.pdf
audio-wav-16khz/698022_normalized.wav,en,"Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1,499. We noticed some suspicious activity on your account, so we have put in hold to this transaction. Please press 1 now. And to report, please press 2. Thank you. ",cease-desist-letter-matrix-telecom-llc,pdf_files/pointofnoentry-matrixtelecomcdletter.pdf
